Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
51,Wrentham Village Premium Outlets,42.0380563,-71.3525836,9066.133009301659,4.5,13277,"shopping_mall,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Plainridge Park Casino,42.0321881,-71.30437909999999,7123.493973958959,3.7,5207,"casino,bar,restaurant,point_of_interest,food,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Patriot Place,42.0912868,-71.268784,102.05304326777869,4.6,12970,"shopping_mall,stadium,sports_complex,event_venue,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,enVision Hotel & Conference Center Mansfield-Foxboro,42.0281563,-71.2499413,7088.556211707421,3.7,1173,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Normandy Farms Campground,42.040577,-71.2809869,5638.387595994618,4.7,1409,"campground,rv_park,storage,park,lodging,point_of_interest,store,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Hampton Inn & Suites Foxborough/Mansfield,42.0364621,-71.2327717,6681.3544715708185,4.6,504,"hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Borderland State Park,42.0715479,-71.15664989999999,9457.89549683619,4.8,1144,"hiking_area,tourist_attraction,park,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Renaissance Boston Patriot Place Hotel,42.0904482,-71.26852869999999,11.52922311180433,4.4,923,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Fairfield Inn & Suites by Marriott Boston Walpole,42.1415492,-71.21748869999999,7068.263916182181,4.5,375,"hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Home2 Suites by Hilton Walpole Foxboro,42.1047337,-71.2558543,1898.8658019527743,4.1,432,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Residence Inn Boston Foxborough,42.0447274,-71.2383342,5653.929489056327,4.3,429,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Hilton Garden Inn Foxborough Patriot Place,42.091147,-71.2685628,82.51454396675378,4.4,628,"hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Foxborough Regional Charter School - MHS,42.056889999999996,-71.244916,4201.513194837201,3.2,25,"secondary_school,school,point_of_interest,local_government_office,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Red Roof PLUS+ Boston - Mansfield/ Foxboro,42.0341062,-71.236679,6786.712452257395,3.6,837,"hotel,motel,extended_stay_hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Mansfield,42.03279,-71.21992,7554.670924657686,3.9,41,"train_station,transit_station,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Sonesta Select Boston Foxborough Mansfield,42.0395403,-71.2368944,6226.114566026172,4.1,513,"hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Sharon,42.1247079,-71.18408409999999,7931.943633577201,3.9,30,"train_station,transit_station,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,SpringHill Suites Wrentham Plainville,42.038711299999996,-71.31232729999999,6797.4377691034615,4.4,211,"hotel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
51,Americas Best Value Inn Foxboro,42.0819623,-71.2807239,1385.0559855907609,3.8,524,"hotel,motel,lodging,point_of_interest,establishment",Renaissance Boston Patriot Place Hotel,28 Patriot Place Foxborough
53,Whalers Village,20.9214105,-156.69447449999998,582.4934341518622,4.4,5159,"shopping_mall,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Hyatt Regency Maui Resort And Spa,20.912971,-156.6921667,1541.546264050494,4.5,4407,"resort_hotel,wedding_venue,event_venue,hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,"The Westin Maui Resort & Spa, Ka'anapali",20.919752,-156.69500789999998,767.9820952593029,4.3,3608,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,"The Ritz-Carlton Maui, Kapalua",21.001068399999998,-156.65411419999998,9281.471562788745,4.6,2712,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Sheraton Maui Resort & Spa,20.9264045,-156.69427439999998,42.82209506382877,4.3,2717,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,"The Westin Nanea Ocean Villas, Ka'anapali",20.9423201,-156.69049189999998,1793.998389054835,4.5,1826,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Honua Kai Resort & Spa,20.9444747,-156.6908641,2019.7549736968865,4.4,773,"hotel,resort_hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,OUTRIGGER Kāʻanapali Beach Resort,20.924427599999998,-156.6936088,267.24042959483927,4.4,3291,"resort_hotel,cultural_center,wedding_venue,event_venue,hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Hilton Vacation Club Ka'anapali Beach Maui,20.9485714,-156.69063599999998,2472.204796605894,4.3,2635,"hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,The Westin Ka'anapali Ocean Resort Villas,20.9376137,-156.69139909999998,1263.6926415199734,4.4,3070,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Aston Kaanapali Shores,20.9492838,-156.68919499999998,2578.7041537720024,4.3,2481,"hotel,resort_hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,The Westin Ka'anapali Ocean Resort Villas North,20.9388061,-156.690677,1411.8197699278203,4.0,188,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,"Marriott's Maui Ocean Club - Molokai, Maui & Lanai Towers",20.9159936,-156.6951076,1185.8933835772934,4.5,1743,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Kapalua Coastal Trail,20.9979703,-156.66666429999998,8444.32156055387,4.8,788,"hiking_area,tourist_attraction,park,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Old Lahaina Luau,20.885931199999998,-156.6850724,4634.251922634516,4.7,4216,"tourist_attraction,performing_arts_theater,event_venue,american_restaurant,restaurant,food,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Sands of Kahana,20.9701661,-156.6790211,5102.088020892812,4.4,1290,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Royal Lahaina Resort & Bungalows,20.931732099999998,-156.69235279999998,611.3915614652057,4.2,4559,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Napili Kai Beach Resort,20.9970554,-156.66564320000003,8386.272807497297,4.6,1219,"resort_hotel,hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,Montage Kapalua Bay,21.0015878,-156.66451229999998,8899.120960925438,4.7,917,"resort_hotel,spa,hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
53,"Hyatt Residence Club Maui, Ka'anapali Beach",20.9143275,-156.6937773,1372.578519567727,4.6,3788,"hotel,resort_hotel,lodging,point_of_interest,establishment",Sheraton Maui Resort & Spa,2605 Kaanapali Parkway
54,Ala Moana Center,21.2911038,-157.8434622,2003.2903136584396,4.4,24388,"shopping_mall,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Hilton Hawaiian Village Waikiki Beach Resort,21.282394999999998,-157.837535,914.6410911305029,4.2,23207,"hotel,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Sheraton Waikiki Beach Resort,21.2782408,-157.829903,2.020321557569235,4.4,9088,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Hyatt Regency Waikiki Beach Resort and Spa,21.276083399999997,-157.8253554,529.8251608101957,4.3,8260,"hotel,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Honolulu Zoo,21.2710896,-157.82147849999998,1182.291666235681,4.2,9192,"zoo,tourist_attraction,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Waikiki Beach Marriott Resort & Spa,21.273365899999998,-157.8225003,940.5539073572435,4.3,7346,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,International Market Place,21.2776016,-157.8267578,334.1567802511683,4.3,8777,"shopping_mall,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Diamond Head Crater Trailhead,21.263535599999997,-157.80603499999998,2966.1190236694642,4.7,7332,"hiking_area,park,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,‘Alohilani Resort Waikiki Beach,21.2747071,-157.8233668,784.1500488944271,4.2,6282,"hotel,resort_hotel,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,"Moana Surfrider, A Westin Resort & Spa, Waikiki Beach",21.276549799999998,-157.8266319,388.7330679135273,4.5,5510,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Ala Moana Honolulu by Mantra,21.2902916,-157.8395966,1672.889340611813,4.1,4973,"hotel,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Hale Koa Hotel,21.281610399999998,-157.83476249999998,626.2806377901353,4.6,6559,"hotel,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Royal Hawaiian Center,21.2793141,-157.8297269,118.77036331797373,4.4,11724,"shopping_mall,restaurant,food,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Kahala Mall,21.2771507,-157.786158,4534.491038474107,4.3,4224,"shopping_mall,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Prince Waikiki,21.286367600000002,-157.84013729999998,1391.7717159444178,4.5,3699,"hotel,event_venue,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Iolani Palace,21.3067572,-157.85876969999998,4357.187974301074,4.6,5097,"historical_landmark,tourist_attraction,museum,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Waikīkī Beach,21.276235,-157.82731769999998,349.9981825513837,4.7,3098,"tourist_attraction,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,University of Hawaii at Manoa,21.299823999999997,-157.8148228,2862.124831108254,4.3,369,"university,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Ilikai Hotel & Luxury Suites,21.2845059,-157.83853639999998,1132.4231719254742,4.3,3317,"hotel,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
54,Sheraton Princess Kaiulani,21.277007299999998,-157.825715,455.87890870735754,3.9,4449,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Sheraton Waikiki,2255 Kalakaua Avenue Honolulu
55,Universal Studios Hollywood,34.137071299999995,-118.35330610000001,8946.685896247114,4.6,158635,"tourist_attraction,amusement_park,amusement_center,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Griffith Observatory,34.1184341,-118.30039350000001,9636.408485185219,4.7,14585,"tourist_attraction,museum,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,The Grove,34.0719407,-118.35751640000001,2267.47656059739,4.6,25590,"shopping_mall,restaurant,food,point_of_interest,store,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,"University of California, Los Angeles",34.0699182,-118.4438495,6325.410960538722,4.6,2438,"university,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Hollywood Sign,34.134115099999995,-118.32154820000001,9770.715000096256,4.6,11379,"historical_landmark,tourist_attraction,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,The Getty,34.0773438,-118.4732648,9147.563009040376,4.8,32096,"tourist_attraction,museum,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Hollywood Walk of Fame,34.101605899999996,-118.32956940000001,6416.84834638546,4.0,49661,"historical_landmark,tourist_attraction,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Westfield Century City,34.0586592,-118.4190309,3920.55356071043,4.5,13349,"shopping_mall,department_store,gift_shop,shoe_store,movie_theater,clothing_store,restaurant,food,point_of_interest,store,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Los Angeles County Museum of Art,34.0639323,-118.3592293,1682.9750541409246,4.6,19136,"tourist_attraction,art_gallery,performing_arts_theater,event_venue,museum,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Hollywood Bowl,34.112224,-118.33912790000001,6851.479475553427,4.7,16458,"tourist_attraction,performing_arts_theater,event_venue,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Cedars-Sinai Medical Center,34.074922,-118.380967,1825.506991839112,3.5,1383,"hospital,health,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,TCL Chinese Theatre,34.1020231,-118.34097120000001,5800.760502276221,4.4,9161,"movie_theater,tourist_attraction,historical_landmark,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,University of Southern California,34.0223519,-118.285117,9348.88775512146,4.6,1684,"university,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Hollywood Walk Of Fame HQ,34.0985259,-118.3255647,6431.665218658561,3.9,3783,"tourist_attraction,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Westfield Culver City,33.9859028,-118.39321000000001,8265.713525154439,4.5,19029,"shopping_mall,department_store,gift_shop,shoe_store,clothing_store,restaurant,food,point_of_interest,store,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Children's Hospital Los Angeles,34.097577799999996,-118.2910878,8961.477163403662,3.9,1294,"hospital,health,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,BMO Stadium,34.0127942,-118.284075,9940.356101395468,4.6,5834,"stadium,event_venue,sports_complex,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Lake Hollywood Park,34.1269448,-118.32610530000001,8871.598602657354,4.7,6817,"park,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Natural History Museum of Los Angeles County,34.0171448,-118.28866349999998,9330.414673354866,4.8,12251,"tourist_attraction,museum,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
55,Beverly Center,34.0751706,-118.3773546,1807.428970362326,4.3,7213,"shopping_mall,point_of_interest,establishment",SLS Hotel,465 S. La Cienega Boulevard Los Angeles
56,LaGuardia Airport,40.7766422,-73.8742467,9383.039049592742,4.1,29205,"airport,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Times Square,40.7579747,-73.9855426,351.212928722933,4.7,217247,"tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Penn Station,40.750568,-73.993519,1123.4642167293634,4.0,5383,"train_station,transit_station,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Central Park,40.7825547,-73.9655834,3269.625829380741,4.8,278893,"park,tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Rockefeller Center,40.7587402,-73.9786736,429.60268349299486,4.7,179342,"historical_landmark,tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,The Metropolitan Museum of Art,40.7794366,-73.963244,3058.870178290507,4.8,84037,"tourist_attraction,museum,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Brooklyn Bridge,40.7060855,-73.9968643,5685.529891792867,4.8,78689,"tourist_attraction,landmark,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Empire State Building,40.7484405,-73.98566439999999,888.4536679226015,4.7,109516,"historical_landmark,tourist_attraction,museum,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Grand Central Terminal,40.7533582,-73.9768041,547.3068928153898,4.7,6907,"train_station,transit_station,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,American Museum of Natural History,40.7813241,-73.9739882,2900.331771997803,4.5,21044,"tourist_attraction,historical_landmark,museum,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,The Museum of Modern Art,40.7614327,-73.97762159999999,719.5709097883841,4.6,52031,"tourist_attraction,art_gallery,museum,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,9/11 Memorial & Museum,40.7115776,-74.0133362,5590.640786349099,4.8,81993,"park,museum,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Bryant Park,40.7535367,-73.9829529,280.5838609673276,4.7,95861,"park,tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Madison Square Garden,40.7505045,-73.9934387,1121.6075710052442,4.7,30595,"tourist_attraction,stadium,event_venue,sports_club,sports_complex,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,SUMMIT One Vanderbilt,40.752764,-73.9787461,467.6663390052949,4.6,19258,"tourist_attraction,museum,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Port Authority Bus Terminal,40.7569006,-73.9902798,681.1041480389957,3.6,6796,"bus_station,transit_station,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,The High Line,40.747992499999995,-74.0047649,2093.2584846624836,4.7,60507,"park,tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Moynihan Train Hall at Penn Station,40.751713699999996,-73.9957489,1230.9273029179064,4.4,1638,"train_station,transit_station,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,The Battery,40.702931199999995,-74.0153603,6527.028002330331,4.6,73537,"park,tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
56,Statue of Liberty,40.6892494,-74.04450039999999,9088.343858571316,4.7,104472,"historical_landmark,tourist_attraction,point_of_interest,establishment",The Algonquin Hotel Times Square,59 West 44th Street New York
57,Lynnhaven Mall,36.816235,-76.070825,9755.99205033838,4.4,10636,"shopping_mall,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Virginia Aquarium & Marine Science Center,36.82120510000001,-75.9836042,5356.926867508784,4.4,14853,"aquarium,tourist_attraction,museum,travel_agency,wedding_venue,event_venue,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,First Landing State Park,36.9066068,-76.02169599999999,5349.452570181429,4.7,6697,"tourist_attraction,park,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Sentara Virginia Beach General Hospital,36.8647753,-76.0262546,3829.4810724960594,2.9,373,"hospital,point_of_interest,health,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Naval Air Station Oceana,36.812363999999995,-76.0248036,7324.242743246163,4.2,215,"airport,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Marriott Virginia Beach Oceanfront Resort,36.8700812,-75.9814058,209.61861292729947,4.2,1353,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Hilton Virginia Beach Oceanfront,36.8590349,-75.9777333,1263.0660677397846,4.0,3249,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Holiday Trav-L-Park,36.8046523,-75.99606969999999,7282.647716360913,4.3,2194,"campground,park,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Delta Hotels Virginia Beach Waterfront,36.913100299999996,-76.0682349,8960.579731899581,4.0,914,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Virginia Beach KOA Holiday,36.7955234,-75.99224079999999,8248.581035473226,4.4,1678,"campground,camping_cabin,rv_park,park,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Neptune's Park,36.859397099999995,-75.9779201,1219.5232719812598,4.7,2137,"park,tourist_attraction,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,"The Historic Cavalier Hotel and Beach Club, Autograph Collection",36.8692074,-75.98375279999999,23.944929462232654,4.6,1927,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,DoubleTree by Hilton Hotel Virginia Beach,36.8449694,-75.99209499999999,2817.866028775711,4.0,1993,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Cape Henry Lighthouse,36.9257983,-76.00809,6640.735559697626,4.5,2053,"historical_landmark,tourist_attraction,event_venue,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Ocean Breeze,36.814409,-75.99018699999999,6140.713012510294,4.4,3532,"amusement_park,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Wyndham Virginia Beach Oceanfront,36.8830745,-75.98572109999999,1534.3500012873553,3.2,3785,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,The Virginia Beach Oceanfront,36.8503523,-75.9746932,2259.2243529439197,4.7,990,"tourist_attraction,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Hyatt House Virginia Beach / Oceanfront,36.8558777,-75.9769578,1613.3984655593763,4.3,1750,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Hyatt Place Virginia Beach / Oceanfront,36.8644448,-75.9794156,662.8943461143452,4.6,346,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
57,Moxy Virginia Beach Oceanfront,36.8409196,-75.9725402,3314.0607966071043,4.2,253,"hotel,lodging,point_of_interest,establishment",The Cavalier Virginia Beach,4200 Atlantic Avenue Virginia Beach
58,Boston Logan International Airport,42.365601999999996,-71.0096136,3439.201823813017,4.1,20861,"airport,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Boston-South Station,42.349759999999996,-71.05593999999999,768.9796002074636,3.6,440,"bus_station,transit_station,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Fenway Park,42.3466764,-71.0972178,4099.470491872613,4.8,40792,"stadium,tourist_attraction,sports_complex,event_venue,athletic_field,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Harvard University,42.3744368,-71.1182488,6196.722232561433,4.5,5717,"university,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,TD Garden,42.366198,-71.062146,1799.319193338926,4.6,21582,"stadium,sports_complex,event_venue,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,South Station,42.3519217,-71.0550703,594.5392276364305,4.1,850,"bus_stop,train_station,subway_station,transit_station,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Northeastern University,42.339904,-71.0898892,3750.281698173391,4.7,1070,"university,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Encore Boston Harbor,42.395214300000006,-71.0695365,4936.962759042684,4.3,17860,"resort_hotel,shopping_mall,hotel,lodging,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,New England Aquarium,42.3592478,-71.0491475,621.9066051168467,4.4,24554,"aquarium,tourist_attraction,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Massachusetts Institute of Technology,42.360091,-71.09416,3839.2690806621376,4.7,3866,"university,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Boston Common,42.3550897,-71.0657256,1444.8010414842943,4.7,35368,"tourist_attraction,park,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,"Museum of Fine Arts, Boston",42.339380999999996,-71.094048,4086.895790757616,4.8,17153,"tourist_attraction,museum,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Prudential Center,42.347056699999996,-71.08174269999999,2850.0280354054717,4.5,13631,"shopping_mall,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Harvard Square,42.373464999999996,-71.1189467,6210.9555745263715,4.5,9550,"tourist_attraction,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Faneuil Hall Marketplace,42.360189,-71.0551145,916.5756861240482,4.5,44975,"market,tourist_attraction,shopping_mall,food,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Museum of Science,42.367714,-71.0709771,2432.8375596428655,4.7,20952,"museum,tourist_attraction,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Isabella Stewart Gardner Museum,42.338144199999995,-71.0990577,4519.822574041217,4.7,9004,"tourist_attraction,museum,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Assembly Row,42.3942477,-71.07914099999999,5174.474284248913,4.5,11090,"shopping_mall,point_of_interest,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Massachusetts General Hospital,42.362567899999995,-71.068767,1953.706708919244,3.7,853,"hospital,point_of_interest,health,establishment",The Envoy Hotel,70 Sleeper Street Boston
58,Boston Children's Hospital,42.337507599999995,-71.1054497,5034.1040130989395,4.2,884,"hospital,doctor,point_of_interest,health,establishment",The Envoy Hotel,70 Sleeper Street Boston
59,Boston Logan International Airport,42.365601999999996,-71.0096136,4919.705063487217,4.1,20861,"airport,point_of_interest,establishment",The Liberty,215 Charles Street Boston
59,Boston-South Station,42.349759999999996,-71.05593999999999,1781.0272098320265,3.6,440,"bus_station,transit_station,point_of_interest,establishment",The Liberty,215 Charles Street Boston
