307,Fairfield Inn & Suites Santa Cruz - Capitola,1255 41st Avenue Capitola,36.9698266,-121.9655545,116.22666666666667
310,Four Points by Sheraton French Quarter,541 Bourbon Street New Orleans,29.9577981,-90.0666116,131.58666666666667
314,Four Points by Sheraton Midtown - Times Square,326 West 40th Street New York,40.7564042,-73.992346,116.32333333333334
317,Moxy NYC Chelsea,105 West 28th Street New York,40.7464653,-73.9909617,139.34
322,SpringHill Suites Bozeman,1601 Baxter Lane Bozeman,45.7008192,-111.0584122,169.85666666666665
325,SpringHill Suites Moab,1865 North Highway 191 Moab,38.6056642,-109.582515,84.32333333333334
328,SpringHill Suites New York Midtown Manhattan/Fifth Avenue,25 West 37th St New York,40.7512251,-73.9846788,182.87333333333333
331,SpringHill Suites Springdale Zion National Park,1141 Canyon Springs Drive Springdale,37.1844726,-113.0005697,79.26
332,SpringHill Suites State College,1935 Waddle Road State College,40.817098,-77.8969477,99.82666666666667
334,SpringHill Suites Virginia Beach Oceanfront,901 Atlantic Avenue Virginia Beach,36.8381513,-75.9718142,113.26666666666667
339,Ann Arbor Marriott Ypsilanti at Eagle Crest,1275 S Huron Street Ypsilanti,42.2240575,-83.61414529999999,122.83999999999999
340,Atlanta Airport Marriott Gateway,2020 Convention Center Concourse Atlanta,33.6444094,-84.45557960000001,150.47666666666666
341,Atlanta Marriott Buckhead Hotel & Conference Center,3405 Lenox Road NE Atlanta,33.8481281,-84.35948189999999,158.72666666666666
343,Atlanta Marriott Suites Midtown,35 14th Street NE Atlanta,33.7862064,-84.3864421,265.58
344,Boca Raton Marriott at Boca Center,5150 Town Center Circle Boca Raton,26.3617206,-80.1227651,306.71999999999997
346,Boston Marriott Newton,2345 Commonwealth Avenue Newton,42.3463457,-71.2584285,122.79666666666667
347,Buffalo Marriott at LECOM HARBORCENTER,95 Main Street Buffalo,42.8768085,-78.8770686,200.66
348,Charleston Marriott,170 Lockwood Boulevard Charleston,32.7883356,-79.95744599999999,162.18666666666667
349,Charlotte Marriott City Center,100 West Trade Street Charlotte,35.2280755,-80.8435999,268.15000000000003
350,Cincinnati Marriott at RiverCenter,10 West RiverCenter Boulevard Covington,39.0899358,-84.5121592,157.81333333333333
351,Marriott's Desert Springs Villas II,1091 Pinehurst Lane Palm Desert,33.7515076,-116.3583711,161.13
352,Crystal City Marriott at Reagan National Airport,1999 Richmond Highway Arlington,38.8565733,-77.0516791,156.75
353,Crystal Gateway Marriott,1700 Richmond Highway Arlington,38.858728,-77.0526534,174.42333333333332
358,Detroit Marriott at the Renaissance Center,Renaissance Center,42.3293284,-83.0397632,220.03333333333333
360,Elyton Hotel,1928 1st Avenue North Birmingham,33.5145993,-86.80606139999999,126.44
364,Fort Lauderdale Marriott Pompano Beach Resort & Spa,1200 North Ocean Boulevard Pompano Beach,26.2486773,-80.08602839999999,188.41333333333333
365,Fremont Marriott Silicon Valley,46100 Landing Parkway Fremont,37.4891686,-121.9461342,178.20333333333335
366,Gaylord National Resort & Convention Center,201 Waterfront Street National Harbor,38.7814462,-77.01677339999999,468.8533333333333
367,Gaylord Palms Resort & Convention Center,6000 West Osceola Parkway Kissimmee,28.3422195,-81.52688330000001,331.2866666666667
369,Gaylord Texan Resort & Convention Center,1501 Gaylord Trail Grapevine,32.9548791,-97.0644155,272.45
371,Grand Bohemian Hotel Charlotte,201 West Trade Street Charlotte,35.2281797,-80.844445,268.15000000000003
372,Grand Bohemian Hotel Orlando,325 South Orange Avenue Orlando,28.5386582,-81.378705,220.39
375,Hotel Duval,415 North Monroe Street Tallahassee,30.4460502,-84.28034219999999,154.5
377,Hotel LeVeque,50 West Broad Street Columbus,39.9624131,-83.0018636,94.98666666666666
380,Hotel Paso Del Norte,10 Henry Trost Ct. El Paso,31.757533,-106.4896585,131.88666666666668
381,Hotel Saint Louis,705 Olive Street St Louis,38.6286155,-90.1914671,119.24666666666667
383,Houston Marriott Medical Center/Museum District,6580 Fannin Street,29.7100001,-95.4009408,246.64333333333332
384,Indianapolis Marriott Downtown,350 West Maryland Street Indianapolis,39.7664811,-86.1647555,146.64000000000001
386,Irvine Marriott,18000 Von Karman Avenue Irvine,33.6782691,-117.8495502,257.8333333333333
387,JW Marriott Atlanta Buckhead,3300 Lenox Road NE Atlanta,33.8456718,-84.3594229,408.19666666666666
390,JW Marriott Grand Rapids,235 Louis Street NW Grand Rapids,42.96581949999999,-85.67438849999999,236.9
391,JW Marriott Houston Downtown,806 Main Street Houston,29.7583584,-95.3641593,522.5933333333334
392,JW Marriott Indianapolis,10 S West Street Indianapolis,39.7665017,-86.16833179999999,125.58
393,JW Marriott Las Vegas Resort & Spa,221 N Rampart Blvd Las Vegas,36.1757918,-115.2907964,225.36
394,JW Marriott Miami,1109 Brickell Avenue Miami,25.761815,-80.1904874,407.55333333333334
395,JW Marriott Minneapolis Mall of America,2141 Lindau Lane Bloomington,44.85624259999999,-93.2418642,75.88
396,JW Marriott Tucson Starr Pass Resort & Spa,3800 W. Starr Pass Boulevard Tucson,32.213922,-111.045777,292.6166666666667
400,Las Vegas Marriott,325 Convention Center Drive Las Vegas,36.1319723,-115.157569,134.54333333333332
401,Le M�ridien Arlington,1121 19th Street North Arlington,38.89728040000001,-77.069896,242.59333333333333
402,Le M�ridien Atlanta Perimeter,111 Perimeter Center West Atlanta,33.9278344,-84.3387152,162.64000000000001
404,Le M�ridien Dallas,2927 Maple Avenue Dallas,32.79755770000001,-96.8074077,293.6766666666667
406,Le M�ridien Denver Downtown,1475 California Street Denver,39.7442615,-104.9938381,248.87666666666667
407,Le M�ridien Indianapolis,123 South Illinois Street Indianapolis,39.765118,-86.1597493,151.82666666666668
408,Le M�ridien New Orleans,333 Poydras Street New Orleans,29.9490119,-90.0665748,196.29999999999998
409,Le M�ridien Pasadena Arcadia,130 W. Huntington Drive Arcadia,34.1390623,-118.0367267,98.04666666666667
411,Le M�ridien Tampa,601 North Florida Avenue Tampa,27.94994,-82.45748069999999,271.43
412,Lexington Griffin Gate Marriott Golf Resort & Spa,1800 Newtown Pike Lexington,38.0927179,-84.487067,138.51
414,Los Angeles Airport Marriott,5855 West Century Boulevard Los Angeles,33.9464042,-118.3844515,149.45000000000002
415,Los Angeles Marriott Burbank Airport,2500 North Hollywood Way Burbank,34.1941212,-118.3477243,172.79666666666665
416,Louisville Marriott Downtown,280 West Jefferson Louisville,38.2532611,-85.75456799999999,161.52666666666667
418,Magnolia Hotel St. Louis,421 North 8th Street St. Louis,38.6300076,-90.1921261,119.24666666666667
419,Marriott Anchorage Downtown,820 West 7th Avenue Anchorage,61.21529390000001,-149.8986334,297.92
420,Marriott Dallas Uptown,3033 Fairmount Street Dallas,32.798826,-96.8069501,293.6766666666667
422,Marriott Hutchinson Island Beach Resort,555 NE Ocean Boulevard Stuart,27.2105338,-80.18253709999999,226.34666666666666
423,Marriott Irvine Spectrum,7905 Irvine Center Drive Irvine,33.6574165,-117.7484242,281.96666666666664
424,Marriott Marquis Chicago,2121 South Prairie Avenue Chicago,41.8540131,-87.62055439999999,202.96666666666667
425,Marriott Melville Long Island,1350 Walt Whitman Road Melville,40.7838612,-73.42151609999999,197.05666666666664
426,Marriott Orlando Downtown,400 West Livingston Street Orlando,28.5469606,-81.38423320000001,162.24666666666667
427,Marriott Phoenix Chandler,1600 South Price Road Chandler,33.2816759,-111.8916931,138.54999999999998
429,Marriott St. Louis Grand,800 Washington Avenue St. Louis,38.6304576,-90.192602,119.24666666666667
431,Marriott Tacoma Downtown,1538 Commerce Street Tacoma,47.2476091,-122.438463,184.27333333333334
432,Marriott's Canyon Villas,5220 East Marriott Drive Phoenix,33.6862968,-111.9733362,193.32333333333335
433,Marriott's Grand Chateau,75 East Harmon Avenue Las Vegas,36.1075617,-115.1692328,198.79333333333332
434,Marriott's Grande Vista,5925 Avenida Vista Orlando,28.3971222,-81.45494839999999,105.0
435,Marriott's Harbour Lake,7102 Grand Horizons Boulevard Orlando,28.4023935,-81.4774784,117.0
436,Marriott's Lakeshore Reserve,11248 Lakeshore Reserve Drive Orlando,28.3996588,-81.4275159,215.25
438,Marriott's Manor Club at Ford's Colony,101 St. Andrews Drive Williamsburg,37.3033508,-76.7807473,60.32
440,Marriott's Shadow Ridge I-The Villages,9003 Shadow Ridge Road Palm Desert,33.78251160000001,-116.3846179,115.71666666666665
441,Marriott's Shadow Ridge II- The Enclaves,9003 Shadow Ridge Rd Palm Desert,33.78251160000001,-116.3846179,115.71666666666665
443,Marriott's Villas at Doral,4101 NW 87th Avenue Miami,25.8122418,-80.33675939999999,262.16
444,Miami Airport Marriott,1201 NW Le Jeune Road,25.7837826,-80.2616214,144.03333333333333
445,Miami Marriott Biscayne Bay,1633 North Bayshore Drive Miami,25.7909309,-80.1865475,215.28333333333333
446,Milwaukee Marriott Downtown,625 N Milwaukee Ave Milwaukee,43.0380328,-87.90670349999999,132.83333333333334
448,Morrison House Old Town Alexandria,116 South Alfred Street Alexandria,38.8046489,-77.0490255,409.06333333333333
451,New Orleans Downtown Marriott at the Convention Center,859 Convention Center Boulevard New Orleans,29.9431851,-90.0648598,245.89333333333332
452,New York LaGuardia Airport Marriott,102-05 Ditmars Boulevard East Elmhurst,40.768853,-73.8677325,173.76999999999998
453,New York Marriott at the Brooklyn Bridge,333 Adams Street Brooklyn,40.6936647,-73.9885037,213.20666666666668
454,New York Marriott Downtown,85 West Street at Albany Street New York,40.7096603,-74.0144799,369.5333333333333
455,Newark Liberty International Airport Marriott,Newark Liberty International Airport,40.6895314,-74.1744624,214.9
457,Newport Beach Marriott Hotel & Spa,900 Newport Center Drive Newport Beach,33.616454,-117.8791034,406.1166666666666
458,Oakland Marriott City Center,1001 Broadway Oakland,37.802326,-122.2737563,295.3933333333333
463,Pittsburgh Marriott City Center,112 Washington Place Pittsburgh,40.4396777,-79.99222209999999,115.59333333333332
464,Providence Marriott Downtown,1 Orms Street Providence,41.8352289,-71.4127056,116.53333333333335
466,Raleigh Marriott City Center,500 Fayetteville Street Raleigh,35.7734066,-78.640051,211.02333333333334
468,Renaissance Arlington Capital View Hotel,2800 South Potomac Ave Arlington,38.8478252,-77.0511398,246.01999999999998
469,Renaissance Asheville Hotel,31 Woodfin Street Asheville,35.59770820000001,-82.5501172,76.08666666666666
470,Renaissance Atlanta Airport Gateway Hotel,2081 Convention Center Concourse Atlanta,33.6430447,-84.4562357,150.47666666666666
471,Renaissance Atlanta Midtown Hotel,866 W. Peachtree Street,33.7782431,-84.3882896,295.0366666666667
473,Renaissance Boca Raton Hotel,2000 NW 19th Street Boca Raton,26.3659301,-80.1236521,236.62666666666667
474,Renaissance Cincinnati Downtown Hotel,36 East Fourth Street Cincinnati,39.1003113,-84.5115273,198.03666666666666
475,Renaissance ClubSport Aliso Viejo Laguna Beach Hotel,50 Enterprise Aliso Viejo,33.582453,-117.7300309,267.26666666666665
476,Renaissance Denver Downtown City Center Hotel,918 17th Street Denver,39.7474518,-104.9932081,294.50666666666666
