Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
3006,San Xavier del Bac Mission,32.1072311,-111.0079756,7032.143289906255,4.8,7630,"tourist_attraction,historical_landmark,church,place_of_worship,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Reid Park Zoo,32.2098547,-110.9207443,9679.228703950086,4.6,10557,"zoo,tourist_attraction,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Tucson / Lazydays KOA Resort,32.1578653,-110.9234819,3968.7502918951927,4.6,1840,"campground,rv_park,camping_cabin,lodging,park,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Arizona Department of Transportation Motor Vehicle Division,32.1832518,-110.9196335,6790.366187609178,4.1,1056,"local_government_office,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Banner - University Medical Center South,32.175846899999996,-110.9307713,5812.102868017624,2.4,419,"hospital,point_of_interest,health,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,"Hotel McCoy Tucson - Art, Coffee, Beer, Wine",32.1997369,-110.9805444,9435.798376649405,4.7,1379,"hotel,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Tucson VA Medical Center,32.180983499999996,-110.96450709999999,6909.487407018428,3.5,348,"hospital,point_of_interest,health,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,DoubleTree Suites by Hilton Hotel Tucson Airport,32.1236901,-110.9335229,224.27450369947286,3.8,1722,"hotel,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,SpringHill Suites Tucson at The Bridges,32.1856837,-110.9450244,6939.122796817001,4.6,128,"hotel,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,United States Postal Service,32.2046129,-110.9455311,9036.183432545962,2.6,250,"post_office,local_government_office,finance,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Voyager RV Resort,32.092086099999996,-110.8372663,9935.473276624147,4.3,701,"rv_park,lodging,park,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,La Quinta Inn & Suites by Wyndham Tucson Airport,32.1246909,-110.9334222,255.60872182695442,4.2,1986,"hotel,motel,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Planet Fitness,32.1881203,-110.95437009999999,7364.845166240811,4.5,1018,"gym,fitness_center,spa,point_of_interest,health,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Hampton Inn Tucson-Airport,32.1253506,-110.9337401,269.8860902975645,4.4,1176,"hotel,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Social Security Office,32.1909497,-110.9694125,8109.966454450821,3.6,114,"local_government_office,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Super Inn,32.1808243,-110.95409169999999,6572.421289734627,2.7,785,"motel,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3006,Courtyard Tucson Airport,32.1329484,-110.9339516,1038.284219671023,4.1,781,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Four Points by Sheraton Tucson Airport,7060 South Tucson Boulevard Tucson
3007,Northshore Mall,42.5407812,-70.944278,8627.596287851935,4.4,6165,"shopping_mall,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Square One Mall,42.4608341,-71.0274472,6494.34072103256,4.1,5492,"shopping_mall,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Stone Zoo,42.4630206,-71.0930463,7262.12202675067,4.3,4109,"zoo,tourist_attraction,park,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Winchester Hospital,42.465956399999996,-71.1227128,8602.8452415376,3.0,279,"hospital,health,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Hilton Boston/Woburn,42.496135699999996,-71.1215133,6730.921038307204,4.0,2425,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Oak Grove,42.436679999999996,-71.071097,9274.822924205318,4.1,74,"transit_station,subway_station,bus_stop,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Middlesex Fells Reservation,42.4553935,-71.0911043,7909.509603887167,4.7,5284,"hiking_area,tourist_attraction,park,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,K1 Speed,42.5614144,-71.1364387,8934.075299737462,4.2,2256,"tourist_attraction,amusement_center,event_venue,restaurant,food,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,MelroseWakefield Hospital,42.4601818,-71.0609972,6543.633700578312,3.1,545,"hospital,health,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
3007,Boston Marriott Peabody,42.5242897,-70.9572272,7216.781085935769,4.2,1127,"hotel,wedding_venue,lodging,event_venue,point_of_interest,establishment",Four Points by Sheraton Wakefield Boston Hotel & Conference Center,One Audubon Road Wakefield
